15,1220712,203.96627,69.50384458,132.0342691,48.48200054,29.71290368,37.8827659,42.10737534,0.767032988,16.52325404,4.999579931,0.902569349,2.387148351,3.65566648,11.35096631,0.787712516,29.64107301,1.682797962,5.35271517,3.033423297,2.5734879,1.621849145,25.54978024,0.889284627,2.116807585,1.362086104,3.980795717,56.59526463,4.571945177,5.388242948,2.08748538,4.345081737,14.40819482,1.753355387,11.30866946,1.281753635,9.754488238,1.078120028,2.213486284,1.270729311,3.045578776,1.116916953,96241,76.9,9107,79.7,67.4,75.9,8695,65.9,104231,44.6,8916,45.6,65.3,19.5,6646,11.8,21,15.8,486,21.2,41.2,68.6,26.2,433,16.4,35.4,65,22,733,14.3,50.4,67.1,19.2
16,376671,157.9659468,68.55403742,86.19493397,29.86609517,19.48264947,30.75565541,12.94803908,0.344305919,7.540132198,4.805805987,0.497342433,1.002174075,1.574603097,6.887651779,1.111240168,44.84175908,0.903802626,7.487056241,1.726539154,1.857747685,0.381712924,16.07137688,0.165452253,1.554648796,1.666733611,2.818316772,44.1600895,2.86437812,4.771618119,1.833707046,2.13230241,8.136116471,1.34296427,4.066106648,0.162479676,5.777106167,0.626344204,1.174519333,0.678534885,1.009679854,0.089023672,40582,78.9,5411,74.7,63.6,65.9,3708,55.4,42724,82.6,5356,42.5,58.1,19.6,2593,11.7,18.7,14.5,394,20.4,44,58.1,23.9,244,14.2,29.1,48.5,19.6,535,15.2,49.2,61.3,21.3
18,238879,152.7359645,60.2644246,90.10223679,27.73268692,18.7823357,32.99950531,13.40360191,0.418876292,6.566672467,5.271470596,1.072819701,1.914679878,0.924655797,4.884897276,0.478475463,40.63100504,1.416700863,6.957886311,1.692063353,2.175139408,0.471429149,13.13105088,0.150233782,1.237730599,2.450495118,2.343181805,43.72515614,2.957151075,4.777342544,2.176149002,3.200447571,6.877440348,1.203467397,7.595451238,1.412068824,6.382332775,0.445381555,0.703270965,1.116958458,2.296183264,0.152960321,28226,84.5,3838,83.8,65.8,77,2589,56.5,29253,92.6,3857,48,60.6,20,1969,13.6,26.5,15.7,286,21.5,52,63.8,29.1,194,16.3,44.5,54.4,18.8,438,14.1,55.5,65.1,18.8
19,1562672,173.9408415,61.40813936,110.324514,38.73390668,22.85848161,33.86590052,35.56523589,1.023347665,9.63426154,5.770879748,1.172491729,1.385019391,2.271109908,7.36801194,0.721942542,36.67912327,1.547387162,6.79140252,3.018760894,2.415895087,0.881651581,12.72793477,0.77558891,1.974576454,1.521194011,2.972914715,44.01650053,3.972520227,4.91570798,2.696478478,4.952220473,12.3552816,1.015094384,8.750781588,0.802040427,8.753571943,0.86847346,2.332226533,1.387212079,2.134242348,0.454047573,186793,80.8,22594,83.2,66.6,76.7,16668,58.9,196801,76.7,23061,43.7,61.3,18.9,14025,12.4,19.7,14.5,1742,23,41.4,60.6,27,972,16,33.7,48.3,21.3,2283,14.7,54.5,67.7,18
21,539119,166.3160337,65.67811412,97.99357204,33.5025927,20.02632573,35.220667,10.7445719,0.81234073,7.629641591,4.405667053,1.487632712,1.313911289,1.715005416,6.532409529,0.510526704,40.71771029,2.342384195,6.947572413,2.099635231,1.817292909,0.69987183,16.61075655,0.620309322,1.360653321,1.976445602,2.323776343,46.33223655,3.472582907,5.178342004,2.614951113,2.121947575,8.669069167,1.25296532,6.622161251,1.06235032,6.851274186,0.854926082,1.752624275,0.856966139,2.664151799,0.092949766,46676,77.4,5075,80.9,67.3,76.1,4150,57.3,50014,63.3,5169,44.7,62,20.2,3425,11,19.5,14.7,370,20.1,36.9,53.9,19.2,289,17.9,23.8,40.2,22,596,15.3,54.6,67.2,20.4
22,265125,156.2299188,57.23572007,96.8046743,31.04828697,21.82433902,36.70051548,21.80977784,1.222925756,9.128952119,3.755608492,1.543703028,1.93105348,1.793352992,7.2240662,0.251677984,33.28069707,0.844399228,6.751626608,3.010428894,1.665682237,0.601136958,16.13507364,0.220220578,1.895480879,1.214166508,2.764565275,56.71886214,3.286744953,4.785828118,2.904399832,3.339850566,8.126588675,0.917732204,5.106247658,0.530397022,6.390335279,0.825164041,1.644904748,0.626434371,3.22986935,0.520546623,31360,80.2,4454,80.9,60.1,78.7,2883,55.8,32826,82.3,3965,41.4,59.8,22.2,2275,12.4,19.3,15.7,380,22.3,40.9,59.9,29.2,213,21.2,29.4,49,28.3,454,14.8,45.7,63.3,18.2
23,3326926,206.1013853,72.77459073,130.9358295,46.71052199,29.62531458,42.0951257,24.16202323,1.241716338,16.04055111,5.546666258,1.18562309,1.614209465,4.525734602,9.049494309,1.624641103,28.96975349,0.972542365,5.973298484,3.621343325,2.539433974,1.480526367,28.19667035,1.293760007,1.809131846,1.118584493,3.923641859,55.05893525,5.677041216,6.380020748,2.905393731,3.452900955,15.5589986,4.12268711,8.820048065,1.457273606,7.054068665,0.90149879,2.590384261,1.108740544,2.336793289,0.742414785,177709,73.5,18925,83.4,66.3,84.6,15421,62.4,197467,44.7,17738,42.5,68.1,19.5,10296,11.6,22,15.5,1198,22.4,39,70.1,26.2,596,16.6,35.4,73.6,20.9,1216,14.6,46.1,68.7,19.8
25,1162201,144.8047419,53.76578144,88.70914141,30.47589113,21.40412975,30.37292785,17.5094044,0.965018652,8.909561997,4.093565694,1.198147204,1.216194895,1.332138269,6.74588675,0.533973601,22.91200204,0.582347484,6.097240948,2.255633383,1.335890551,0.864841826,24.90928635,0.554543182,1.97963333,1.002514154,1.946133432,45.0809445,3.848098391,3.632286059,1.365238003,2.159635401,7.782100664,1.715078735,6.32879389,1.141328241,5.221067027,0.752555749,1.750467519,0.869691941,1.537871915,0.483501334,64702,77.4,9493,80,57.6,78.9,5985,55.6,67245,72.4,7259,49.5,70.7,20.9,4288,12.6,27.2,17,518,25,49.4,73.6,30.6,297,25.5,43.8,76.6,30.2,676,17.5,52.7,69.1,20.4
31,298777,194.2194631,66.21530465,125.6771605,39.3539494,24.12974189,51.11276272,11.61457754,0.757909456,10.94889997,4.459442987,1.573520509,2.011462924,2.687895973,12.73944693,0.841073608,32.11096483,0.406500333,8.240908983,1.759579694,2.495286852,0.790570858,21.74241859,0.213144676,1.794302948,1.739430837,2.794015101,67.30999167,7.374857681,11.44027698,2.173147055,4.11990859,12.50792204,1.720384618,8.504077903,1.05785802,8.906736355,1.319491912,2.205219679,0.526556744,1.914141377,0.943138999,41057,84.7,4527,77.6,66.2,74.9,3546,61.2,42295,58,4649,51.8,72.6,20.1,2761,11.3,22.7,16.3,277,20.6,49.3,71.7,28.6,184,21.9,31.4,67.7,27.4,412,13.9,55.8,73.8,20.6
33,1042332,238.6822697,90.48961007,145.556709,54.1496693,27.14987678,48.12127043,18.97008954,1.322844852,14.05023134,6.430008915,1.103543368,1.51919234,3.899455204,12.91287174,1.854526326,30.49664123,1.001214627,7.227077796,3.537915104,3.210229765,2.178230832,40.5513935,0.911912329,1.591489869,0.815640766,3.816248432,72.96114477,6.938778653,6.738935055,3.278998462,3.523646785,19.47912576,2.55950883,12.73707306,1.671123943,11.10000971,1.211479056,2.020867793,1.744992491,3.017967873,1.118802337,57355,68.3,5234,79.3,62.6,76.9,4974,60.5,64779,45.7,5749,45,64,21.4,3140,10.3,21.1,15.8,387,15.3,45.5,69.5,25.8,174,17.6,35,72.4,25.7,367,16.9,53.1,64.2,24.4
43,1243382,155.2719241,59.94495524,92.81351212,32.0745404,21.95053183,29.07452257,22.62491777,0.878540016,9.290186472,4.300643487,1.271913661,1.025880515,1.417593455,7.470827128,0.897811712,24.68206825,0.648123396,5.6387194,2.674634101,2.317345068,0.684460911,25.38688853,0.60023922,1.184197746,1.155719218,2.628818818,38.15231941,3.858600978,3.850182396,1.494768764,2.388224414,10.59065101,1.51227558,6.816364317,0.905211686,5.711622624,0.586530682,1.559521841,0.724771206,1.69486536,0.578296707,78584,76.5,11078,79.6,61.6,75.9,6602,57.4,81006,59.7,7968,48,69.5,20.2,4864,10.6,21.4,14.4,587,20.7,46.2,72.8,24.1,322,18.2,41.9,67.7,21.5,677,15.7,51,67.6,20.6
56,9865879,199.6778624,69.93607893,127.3629946,49.040902,25.53509875,36.38897904,32.53306455,1.215454816,12.30763752,5.715554963,0.863117465,1.869746121,3.717372238,9.561980088,1.454246791,23.20654236,1.020990962,5.919284583,3.437614549,3.225975624,2.036219286,32.67271957,1.271506759,2.715277063,1.149821495,3.495755673,46.56664393,5.533162051,5.244646775,2.319235198,4.058558599,14.34329385,2.73135389,11.73519849,1.698152898,7.160378557,1.222428463,2.51955572,1.454414321,2.240428812,0.527567042,529711,70,61421,79.5,66,79.3,43185,53.7,548047,59.7,62796,40,63.9,17.8,29391,12.4,23.1,13.6,4423,22,38.2,65.2,22.9,2059,20.6,37.1,67.7,23.5,3868,16.5,44,65.2,18
58,901675,182.7887776,71.18026011,108.8571418,38.46654032,26.31926979,34.72922182,18.22912986,0.612568443,12.99704215,4.986228997,1.207700777,1.082637103,1.901119753,9.897465183,1.248451519,35.53973235,0.94387043,6.993938146,2.741556,2.329960239,0.834611115,26.01667929,0.774695039,1.974794837,1.194538543,2.376584836,43.6768379,3.955054165,5.852890767,2.275795606,2.450894087,10.3695432,1.550706974,7.609988618,0.91206017,7.205684279,0.653239727,2.133006912,1.109314575,2.210775555,0.317272402,65625,78,8898,82.1,62.9,77.4,5852,62.5,67574,57.5,6441,52.9,70.1,21.5,4063,11.6,26.7,17.4,455,19.6,51.8,72.8,24.3,301,18.2,46.8,64.5,27.5,554,14.4,53.7,72.1,22.2
62,273357,279.1756101,103.7181681,172.9068351,56.38643576,27.76887004,56.13207721,18.68118869,1.156262069,14.46493626,5.963361254,1.200475047,2.405396828,4.140504066,19.51974117,0.832563643,48.95490569,1.058721847,10.2585332,3.079200456,3.517782581,0.973655753,36.9525177,0.664749634,1.756194991,1.134758635,2.741853433,96.30570452,6.67371347,7.307022526,3.638068507,3.743784947,17.67462298,2.85360164,29.70899355,1.353631829,9.463134187,1.576196973,3.703757847,0.544421492,2.732465927,1.15432782,31276,70.8,2906,81.1,59.5,74.1,2893,59.5,33480,50.4,3258,43.3,64.6,19.7,2129,10.5,22.9,15.4,252,15.9,44.8,70.8,23.6,122,0,42.3,75.6,20.1,281,12.1,52,66.2,17.5
65,1539335,264.3379263,108.3960702,153.4688546,60.9806704,27.90913122,43.08890615,33.55655477,1.674941979,14.68799525,4.934403436,0.864664646,2.282923989,4.362066759,17.6741438,1.561610232,24.11094182,0.944193879,6.894893778,3.427347418,3.636875843,1.966232346,54.96068421,1.339629276,2.424164861,1.209417659,4.208516798,66.73819856,5.610943032,6.097269832,2.919776297,4.807394578,30.01617231,1.824197891,15.17213506,1.770105156,8.218856832,1.094152136,3.524544689,1.154902135,2.317525324,0.871958073,77043,69.6,7883,79.7,62.9,76.3,6176,60.7,83416,47.6,8081,41,66.5,20.7,3670,12.8,20.3,15.4,536,21.6,38.3,64.2,25.7,261,18.2,33.2,69.1,24.6,493,14.7,46.1,69.7,18.8
69,347347,171.7780943,54.84216828,114.4360739,40.6844714,23.33282551,38.2831168,13.71666437,0.835564474,10.4171539,4.406418034,1.030144883,1.664038538,2.86773079,11.71515375,0.601080657,24.29684552,1.089432393,5.799620487,1.970176787,2.64865994,0.919316964,21.76902668,1.166847934,1.332870282,1.199507003,3.131564585,59.77155697,4.4683258,5.622820052,2.677420023,3.022926906,8.209556164,2.597304945,8.739307513,1.327082727,8.287035645,0.984658178,2.925742698,0.923512212,1.864483441,0.553719101,37227,76.6,3180,79.3,61.8,80.8,3102,67.7,39292,41.6,3616,41.3,67.2,19.7,2807,10.4,17.1,14.9,248,18.1,41.5,68.9,23.1,161,19.9,30.5,67.9,28.2,285,14.4,45.2,69.9,17.9
73,344423,192.4085656,77.03968814,113.2640887,37.34588737,27.14586742,38.15533786,11.26285769,0.612618036,13.89520283,3.880526179,1.108943242,3.219336184,1.90993844,13.0070038,0.437266637,46.25941285,0.345389255,7.170991565,2.05254064,2.228518341,0.896823792,21.2834816,0.648610612,1.151454651,1.711881635,2.4732033,43.07833131,4.232490043,6.516160665,2.537150614,4.621598672,9.189692084,2.190449297,8.478185848,0.860240801,9.069120203,1.273110164,1.795079197,0.860214861,2.375940883,1.064790324,47305,78.5,4947,83.6,66.6,75.9,4418,64.3,48704,46.9,4306,48.3,65.2,18.7,3151,8.6,22.2,14.5,337,18.2,51.9,70.9,22.5,204,8.5,37.6,62.3,17.4,406,13.2,51.8,65,18.7
77,2599682,205.5059194,78.78438425,124.2135441,45.6007317,24.53756497,37.94262921,30.22328729,0.845133238,11.36370098,4.976841839,1.212122431,2.189860983,3.018439714,11.59993386,1.055454568,32.99135829,0.563877942,5.885791039,3.3198916,2.780862204,0.850689115,31.84268855,0.852085278,1.894530934,1.159609756,3.469552024,55.78634469,4.068549545,6.303590298,2.237256281,3.683606413,14.03585468,2.07470707,12.11523756,1.247534009,8.020199615,1.171535348,3.210991326,1.00534692,2.232622633,0.672400357,171460,79.1,17507,79.7,63.6,75.2,15266,63.4,180879,44,15994,52,68.5,22,9913,10.6,22.3,15.5,1030,20.5,50.2,69.9,26.9,679,17.4,42.3,65.3,25.8,1269,16.2,57.5,69.9,21.7
78,397642,204.4441988,73.42494014,128.5601877,49.35676771,25.00098609,39.30197723,15.94037077,1.716453524,11.83085971,7.18544714,0.949845487,1.713467405,4.081088141,10.6106203,1.483414294,44.22647481,0.897166043,5.778112215,3.980908542,2.905323153,1.263515312,19.05771927,1.104674744,2.048305587,1.30949548,3.109981509,46.57423551,6.482250131,7.145085655,2.197949678,2.52662574,10.42000808,2.482800696,12.45055513,1.198917894,6.83385542,1.80909143,1.7458358,1.20945401,2.523582928,0.112750509,37731,76,4347,80.4,64.7,81.4,3230,64.3,40217,43.6,3479,45.3,68.7,17.5,2317,9.3,22.7,13.9,266,15.4,46.1,71.6,21.1,117,0,36.9,70.8,16.9,253,14.6,56.2,69,19.4
79,3110629,155.8901716,57.509188,95.78971507,34.71680419,21.86095331,29.23184354,23.99373564,0.630501013,9.321230897,4.66983863,0.909342773,1.326390569,2.226958392,7.287226555,0.778583094,25.27389835,0.927137985,5.451961357,2.040364332,1.917378272,0.927803293,23.80990023,0.989128517,1.663260223,0.969910547,2.361523677,35.8355545,4.063804615,4.733633468,1.715701111,2.094506947,9.217279323,1.237780822,8.011252869,1.046029508,5.386143592,1.072784898,1.88905055,0.95151415,2.069675596,0.595235724,109822,69.7,14144,78,57.6,76.6,9822,51.6,117508,61.3,12553,44.9,63.7,19.9,6393,12.2,23.8,15.8,969,19.2,43.9,65.2,22.6,506,19.2,36.2,62.1,25.6,910,16.7,48,65.1,21.6
80,3699736,203.2519604,69.13853573,131.6982005,50.22516761,26.14490689,38.53931822,29.69609534,1.078660325,12.93392813,5.927039833,0.967616148,2.241478638,4.754093657,10.92462733,1.219883664,27.63851355,1.165486222,6.336759131,3.041963825,2.916979336,1.500336752,27.67940934,1.007719482,2.07024558,1.032156803,3.57847179,46.62777256,5.223600063,6.972452434,2.704911057,4.363151273,13.85547622,2.210249174,12.17751046,1.615716641,8.586130878,1.162736354,2.098310719,1.357336026,2.317873181,0.681092405,204794,67.9,20965,82,63.4,79.9,17392,54.8,220414,46.2,19586,43.1,66.1,20.4,12085,11.7,21.7,15.4,1401,18.3,40.2,69.2,24.1,781,18.8,35.6,70.6,23.6,1430,15.4,47.7,70.3,21.3
81,1435975,288.4397303,115.0669992,172.2040471,66.85000519,25.99046561,43.91232556,60.21547435,1.147534136,12.85114262,7.316992316,0.96283936,3.148869556,5.804598109,12.80864809,2.130863873,26.92842564,1.363308001,6.879640402,4.39707028,5.544128448,2.814760723,57.83805817,1.599464787,2.44216443,1.004709211,6.510135265,59.58800843,6.538287085,6.247457389,2.998471006,7.475357687,32.20014894,2.923967582,29.0066656,1.379145931,10.47378932,1.645698789,3.281484116,1.935983518,2.386749596,0.924958613,95147,68.5,7868,78.1,62.9,69.3,7491,59.1,104212,40.8,8916,40.6,60.6,19.4,4381,10.5,19.1,13.2,584,15.9,37.6,64.2,20.6,289,15.3,35.9,64.6,19.1,701,13.3,46.7,58.9,19.2
82,1760505,224.7615525,87.80858163,134.319062,49.31501279,25.27299914,42.36158529,26.73308778,1.4587402,12.06222234,6.869684659,0.791307222,1.660393414,4.788289568,8.596332604,1.719031309,21.09338502,0.8243317,5.695309168,3.279408113,2.778605323,1.085210094,45.79398507,1.348795855,1.826025005,1.097219445,3.432857599,71.39284867,5.866337657,5.388934359,2.68282668,3.132740486,21.27641399,2.606247576,12.79556067,1.367719451,7.833044061,1.167270974,3.519384877,1.623174886,2.445436542,0.608998048,100969,73.6,11159,84.6,67.1,73.4,8537,62.7,108378,35.4,7914,44.9,68,20.4,4876,10.9,22.2,15.1,622,20.5,40,69.1,26.2,331,19.8,36.4,75.2,24.1,552,11.6,51.9,70.9,16.9
83,253919,255.4655124,80.22414917,172.2400445,58.45352321,28.71045799,45.30426651,13.73770648,1.857640837,15.50479453,5.619062543,1.209522335,1.474890287,4.047144844,22.01462327,0.950324187,34.07359819,0.754952217,6.152185902,3.321343915,2.192175573,1.255005899,29.7699449,0.976447047,1.386587558,1.476759786,4.044766093,63.4403008,8.234820456,7.898134301,2.321804596,3.131198505,16.56301731,2.558549785,36.53204126,1.553061291,10.9537103,1.531218654,2.494445604,0.971585011,2.09734538,0.160501756,30073,79.8,2534,83.9,70.2,79.4,2689,67.9,31321,36.9,2488,48.5,67.5,21.4,1827,9.2,17.6,14.8,169,16,43,61.9,21.8,110,0,41.3,76,0,198,12.2,57.1,75.9,18.3
85,798280,241.1991088,82.9554931,155.8038031,59.14335083,25.54605806,42.12464457,42.8235546,1.418391421,12.3367107,7.036060778,0.949378094,2.833173934,5.714008606,10.4549369,1.575742579,17.48668054,1.18204845,5.970655359,4.143918184,5.104642128,2.165733181,41.52658992,1.290042151,2.343792996,1.798058707,4.444668928,59.31769208,6.055364991,5.798737284,2.911806161,6.002556662,24.32958121,2.666289551,22.96109649,1.643640581,9.80451237,1.685928499,3.185888343,1.568210986,2.024414204,1.025561311,50531,69.1,3902,78.6,70.7,77.2,4236,65.7,57860,30.2,3973,41.6,65.3,18.3,2852,9.9,17.4,13.3,307,19.9,32.2,65,23.6,146,0,25.1,62.6,22.3,284,16.2,49.4,65,21.6
86,439613,213.9687252,77.66028326,133.8382689,51.62488286,27.56973187,40.30143844,17.92656763,0.778452349,14.21032598,5.126023925,0.87994804,1.605025113,4.553696468,14.8320999,1.213982172,31.10329595,0.552966592,5.680642417,2.856530188,3.342347539,1.050126997,33.95338195,0.941250711,1.508658497,1.340983506,3.381525191,48.30775194,6.1266077,7.793527992,2.894316689,2.051777866,12.6867805,2.403939775,11.47688792,1.213577443,9.342297268,1.217313549,2.123106874,2.024932394,2.125120173,0.299536216,41686,75.1,3869,85.6,68.1,80.5,3452,68.7,43941,31.1,3136,49.4,68.7,21.7,2639,8.3,17.8,14.2,244,14.8,48,73.1,21.8,119,0,35.9,63.6,22.6,233,13.6,58,71.3,18.8
87,276374,247.6505594,97.63623507,147.5729746,53.99104667,29.93247856,43.1268155,21.06110988,1.678474445,16.17107713,5.204989494,1.003853876,2.317518913,4.504404503,12.84797109,1.453724096,49.40107898,0.933166298,5.705620561,4.308732334,2.73848565,1.160967792,29.25584639,1.078541561,2.526728368,1.303453058,3.521716714,64.29560446,6.411318862,4.951891859,3.415115375,2.065733379,18.65249694,2.912519029,16.68796435,2.00747064,7.832633073,1.097380531,4.220475875,2.049728313,3.310241765,0.189364951,23860,73.1,2157,85.9,65.7,80.5,2082,68.9,25608,41.3,2052,47.2,71.7,20,1414,9,20.4,12.8,157,19.2,46.5,71.1,23,67,0,0,76.9,0,182,17.7,58.7,80,22.6
89,491019,238.8729587,94.82632691,141.4996896,46.92008556,30.41189751,46.25410014,18.63004028,0.654977876,16.96567439,4.830157573,0.908642517,1.42776148,5.367675632,13.21756976,0.973274644,52.34693968,0.695186044,6.689527915,3.097479023,2.635429971,1.343622356,25.564314,0.728605472,1.801883747,1.489760496,1.443964441,69.19532639,7.19513623,5.824859248,3.2475292,3.604812427,17.19588935,2.978751974,14.2985468,1.194574381,8.864028895,1.110773768,2.738145161,0.610916252,2.004584384,0.741892926,36744,75.2,2762,82.8,66.3,77.6,3250,65.3,40335,34.5,3358,45.9,67.2,19.1,2265,8.2,22.7,14.1,258,13.6,39,62.4,20.5,140,0,37,76.3,19.1,270,13.8,59.5,72.5,20.5
